id_client,Surname,Pays,Sexe,Age,Score_Credit,Avoirs,Revenus_annuels,Carte_Platine,Nb_Contrats_Vie,Client_Patrimonial,Anciennete,Resiliation
12026,Liao,France,Female,34.0,638.0,10000.0,"407939,56",1.0,2.0,1.0,22.0,0
3240,Hou,Germany,Male,42.0,,365280.18,"104333,1",0.0,1.0,,7.0,0
9448,Chizuoke,France,Male,45.0,514.0,367655.58,"130750,36",1.0,1.0,0.0,4.0,0
30473,Milani,France,Male,41.0,661.0,10000.0,"186559,2",0.0,1.0,1.0,16.0,0
9733,Chioke,France,,38.0,,294526.9,"77460,86",0.0,1.0,1.0,19.0,0
23853,Maconochie,Germany,Male,,527.0,284636.84,"262289,92000000004",1.0,1.0,1.0,10.0,0
12421,Chidozie,France,Male,45.0,591.0,10000.0,"320985,74",1.0,2.0,1.0,16.0,0
33189,White,,Male,45.0,693.0,243093.18,"56280,56",0.0,2.0,0.0,,1
18186,Kornilova,Germany,Male,26.0,572.0,246574.02,"130854,6",0.0,2.0,0.0,13.0,0
21139,Milani,France,Male,38.0,748.0,240442.72,"151913,5",0.0,1.0,1.0,13.0,0
27518,Tung,France,Male,38.0,639.0,10000.0,"95725,64",1.0,1.0,0.0,10.0,0
27117,Onwughara,France,Male,35.0,520.0,220775.78,"60118,12",1.0,1.0,1.0,,0
17943,Wang,France,Male,43.0,,210027.02,"58550,64",1.0,1.0,0.0,7.0,0
9404,Iloerika,France,,42.0,543.0,10000.0,"123300,94",1.0,1.0,1.0,22.0,0
2295,Schmidt,France,Male,23.0,743.0,230407.54,"201166,9",1.0,1.0,0.0,10.0,0
12270,Robinson,Spain,Female,41.0,615.0,228026.46,"402999,92",1.0,1.0,0.0,28.0,0
16622,Gallagher,Germany,,34.0,706.0,291282.52,"164543,82",1.0,2.0,1.0,1.0,0
4610,Hammond,,Male,34.0,660.0,222973.32,"374525,32",0.0,2.0,1.0,25.0,0
5722,McGregor,Germany,Female,40.0,512.0,317075.14,"56202,26",,2.0,0.0,25.0,0
1219,Rahman,France,Male,28.0,644.0,320120.82,"68359,04000000001",1.0,1.0,0.0,,0
1424,Achebe,Germany,Female,41.0,651.0,276865.18,"312606,96",0.0,1.0,1.0,,0
19897,Cattaneo,Spain,Male,,681.0,266786.58,"371186,9",1.0,1.0,1.0,7.0,0
27683,Travis,France,Male,28.0,524.0,197154.6,"113341,64",1.0,1.0,1.0,4.0,0
29147,Hobler,Spain,Male,40.0,628.0,10000.0,"217665,16",1.0,2.0,0.0,31.0,0
26978,McMillan,Germany,Female,50.0,582.0,202973.14,"50688,04",,2.0,1.0,19.0,0
23298,Gibson,France,Male,47.0,598.0,10000.0,"382233,08",1.0,2.0,1.0,7.0,0
26997,Efremov,Spain,Female,42.0,662.0,220042.56,"106484,76",1.0,1.0,0.0,19.0,0
8208,Waters,France,Female,44.0,686.0,120107.24,"373514,38",,1.0,0.0,22.0,0
29586,Crawford,France,Female,45.0,670.0,105769.84,nan,1.0,1.0,1.0,16.0,0
4042,Melvin,Spain,Female,41.0,601.0,,"118685,66",1.0,2.0,0.0,10.0,0
13062,Ifeatu,France,Male,61.0,,142501.42,"53718,12",1.0,1.0,,25.0,0
8582,Genovese,France,Male,29.0,802.0,264829.1,"278918,24",1.0,1.0,1.0,28.0,0
2762,Toscano,France,Female,43.0,680.0,10000.0,"127522,66",1.0,2.0,1.0,13.0,0
707,Rowntree,France,Female,43.0,718.0,196286.78,"345109,72",1.0,1.0,0.0,1.0,0
32205,Gough,Germany,Female,42.0,680.0,221445.38,"191116,48",1.0,1.0,1.0,22.0,1
1062,Yang,France,Male,30.0,764.0,10000.0,"220311,32",0.0,2.0,1.0,16.0,0
1288,Trevisani,Germany,,,662.0,216943.04,"335406,0",1.0,1.0,1.0,1.0,0
14889,Robertson,Spain,Female,36.0,523.0,237361.08,"36394,880000000005",0.0,1.0,0.0,25.0,0
29371,Tai,Spain,Male,40.0,677.0,10000.0,"187895,12",1.0,2.0,0.0,16.0,0
31511,Lo Duca,,,40.0,685.0,159793.84,"407388,4",1.0,1.0,0.0,22.0,0
122,Komarova,,Male,55.0,648.0,172740.14,"373068,08",0.0,1.0,1.0,4.0,0
17194,Trejo,France,Male,,,267520.64,"82685,58",1.0,1.0,0.0,19.0,0
13264,Tyler,France,Male,25.0,665.0,191841.5,"234513,14",0.0,1.0,,22.0,0
19944,Balashov,France,Female,35.0,686.0,220839.46,"80712,92",1.0,1.0,0.0,25.0,0
24811,Naylor,France,Female,41.0,724.0,229596.5,"309187,22",0.0,1.0,1.0,16.0,0
12595,Ositadimma,Spain,Female,32.0,673.0,,"155746,66",1.0,1.0,1.0,1.0,0
21092,Wright,France,Male,29.0,622.0,212973.92,"27576,7",1.0,1.0,1.0,22.0,0
8887,Tretiakova,Spain,Female,,631.0,186323.7,"265261,76",1.0,2.0,0.0,7.0,0
19427,Dellucci,Germany,Male,35.0,705.0,282992.24,"243344,04",1.0,2.0,0.0,13.0,0
28622,Rossi,France,Male,35.0,581.0,10000.0,"182767,64",0.0,2.0,1.0,,0
1971,Feng,Spain,Male,44.0,695.0,10000.0,"151948,26",1.0,2.0,1.0,25.0,0
26162,Garner,Germany,Female,41.0,687.0,318014.42,"326816,46",1.0,1.0,0.0,7.0,0
18251,Wood,France,Male,35.0,753.0,10000.0,"222606,8",1.0,2.0,1.0,13.0,0
2701,Tretiakova,France,Male,42.0,645.0,10000.0,"309614,02",0.0,1.0,0.0,19.0,0
27567,Williams,Germany,Female,49.0,521.0,265897.14,"375530,28",1.0,1.0,,7.0,0
18459,Gilbert,Spain,Female,34.0,637.0,10000.0,"62114,16",0.0,2.0,0.0,28.0,0
8956,Watts,France,Female,51.0,446.0,220112.26,"151227,04",0.0,1.0,0.0,13.0,0
33744,Wang,Germany,Female,,627.0,285705.92,"354538,42",1.0,1.0,1.0,7.0,1
1720,Monds,France,Male,37.0,521.0,221686.52,"179816,4",1.0,2.0,,16.0,0
33386,Sanders,France,Female,45.0,516.0,10000.0,"200547,46",1.0,1.0,0.0,13.0,1
23642,Endrizzi,France,Female,22.0,536.0,188985.24,"95868,86",0.0,1.0,0.0,16.0,0
24550,Boni,,,24.0,733.0,333769.98,"29234,48",1.0,1.0,1.0,10.0,0
28692,Chuang,Spain,Female,41.0,635.0,10000.0,"133988,4",,2.0,1.0,31.0,0
5368,Chapman,Spain,Female,35.0,461.0,10000.0,nan,1.0,1.0,0.0,25.0,0
16478,Sopuluchukwu,Spain,Female,30.0,485.0,10000.0,"224134,74",1.0,1.0,0.0,22.0,0
19378,Melvin,Spain,Female,41.0,601.0,,"118685,66",1.0,2.0,0.0,10.0,0
11543,Rizzo,France,Female,39.0,626.0,10000.0,"176590,18",1.0,2.0,,1.0,0
32433,Watson,France,Male,22.0,689.0,282888.5,"113960,5",1.0,1.0,0.0,13.0,1
16883,Zakharov,France,,35.0,639.0,10000.0,"338907,96",0.0,1.0,0.0,25.0,0
18084,Forster,Germany,Male,44.0,850.0,,"382571,04",0.0,2.0,1.0,10.0,0
21109,Ebelegbulam,,Male,47.0,807.0,200241.18,"265750,2",0.0,1.0,0.0,4.0,0
5086,Chidubem,,Male,35.0,505.0,243865.18,"192185,68",1.0,1.0,0.0,25.0,0
6529,Ma,Spain,Female,40.0,487.0,282187.48,"396816,86",0.0,1.0,1.0,19.0,0
9028,Lo Duca,,Male,26.0,644.0,203319.28,nan,1.0,2.0,1.0,25.0,0
5631,Shen,France,Female,31.0,649.0,10000.0,"40401,22",1.0,2.0,0.0,7.0,0
33885,Griffin,Germany,Female,46.0,,284290.24,"240292,8",1.0,1.0,0.0,22.0,1
404,Ch'in,France,Male,36.0,818.0,10000.0,"26074,06",1.0,2.0,1.0,13.0,0
12190,Kanayochukwu,,Female,26.0,617.0,341895.98,"347668,76",0.0,2.0,1.0,7.0,0
28208,White,,Female,35.0,518.0,293331.26,nan,0.0,1.0,1.0,25.0,0
32273,Banks,Germany,Female,37.0,667.0,194342.7,"366212,68",1.0,3.0,0.0,16.0,1
25148,Olisanugo,France,,45.0,579.0,10000.0,"33028,78",0.0,2.0,0.0,7.0,0
15926,Vigano,Germany,Female,32.0,558.0,226525.74,"23870,620000000003",1.0,,1.0,4.0,0
33854,Li,Spain,Female,,762.0,248699.38,"104228,36",1.0,3.0,1.0,,1
11998,Hale,Spain,Female,22.0,547.0,292574.3,"246285,58",1.0,1.0,0.0,22.0,0
28234,Brooks,Germany,Male,31.0,562.0,235416.4,"382740,6",0.0,1.0,1.0,7.0,0
24352,Iloabuchi,France,Male,33.0,637.0,301463.66,"228438,86",0.0,1.0,1.0,7.0,0
21647,Nikitina,Germany,Female,30.0,640.0,74395.28,"292892,02",,1.0,1.0,16.0,0
7442,Olsen,France,Male,37.0,580.0,,"164217,32",0.0,2.0,1.0,28.0,0
27285,Ulyanov,,Female,32.0,786.0,218672.86,nan,0.0,2.0,0.0,7.0,0
763,Lattimore,France,Male,26.0,648.0,335847.7,"206736,48",1.0,1.0,,28.0,0
32393,Mai,Germany,Male,41.0,549.0,200041.6,nan,1.0,3.0,1.0,28.0,1
22142,Knupp,France,Female,24.0,764.0,222468.04,"241352,76",0.0,1.0,0.0,22.0,0
21746,Davis,France,,46.0,725.0,,"333534,76",1.0,2.0,0.0,19.0,0
28198,Rishel,France,Female,22.0,561.0,383577.92,"156573,6",1.0,2.0,0.0,19.0,0
8003,Su,France,Male,,731.0,369078.4,"234020,04",0.0,1.0,0.0,16.0,0
414,Hsu,France,Female,,596.0,183092.58,"273537,96",0.0,1.0,1.0,31.0,0
11026,Kennedy,France,Female,41.0,828.0,10000.0,"352757,54",1.0,2.0,,22.0,0
20341,Pugliesi,France,Female,32.0,545.0,10000.0,"114134,74",1.0,2.0,1.0,,0
4379,Warner,Germany,Female,42.0,773.0,314649.32,"353466,44",1.0,,0.0,25.0,0
11053,Ewing,France,Male,29.0,850.0,10000.0,"315993,78",0.0,2.0,0.0,4.0,0
21145,Wilkinson,France,Male,37.0,777.0,10000.0,"263675,44",1.0,1.0,1.0,4.0,0
25014,Wilding,Spain,Male,36.0,648.0,303886.76,"270082,9",1.0,2.0,1.0,25.0,0
8189,Lu,France,Female,52.0,649.0,108227.5,"93716,86",1.0,1.0,0.0,25.0,0
18257,Hudson,Spain,Female,31.0,680.0,249651.5,"212278,6",1.0,2.0,1.0,28.0,0
10507,Chikere,Germany,,37.0,755.0,237730.46,"244792,5",1.0,2.0,1.0,1.0,0
32922,Sadler,Germany,Male,51.0,671.0,203782.92,"362806,66",1.0,1.0,0.0,10.0,1
18802,Ch'iu,France,Male,34.0,792.0,10000.0,"182660,64",0.0,1.0,1.0,4.0,0
25039,Hopetoun,,Male,36.0,733.0,10000.0,"226755,64",0.0,2.0,1.0,4.0,0
29074,Lucchesi,France,Female,30.0,512.0,10000.0,"187654,62",1.0,2.0,0.0,19.0,0
31535,Y?,France,Female,47.0,558.0,10000.0,"217574,56",1.0,2.0,0.0,28.0,0
14318,Cairns,Spain,Male,38.0,597.0,241405.34,"60118,1",1.0,2.0,1.0,19.0,0
2448,Manna,Spain,Female,21.0,687.0,10000.0,"319534,68",1.0,2.0,1.0,25.0,0
24580,Bennett,,Female,27.0,639.0,10000.0,"175877,98",1.0,1.0,1.0,7.0,0
27618,Forbes,Spain,Male,46.0,507.0,195567.36,"112848,58",1.0,,1.0,19.0,0
11345,Onyeorulu,France,Male,,728.0,222656.16,"187361,3",1.0,1.0,0.0,13.0,0
29102,Moroney,France,Male,43.0,735.0,265613.82,"156139,18",1.0,1.0,1.0,28.0,0
15433,Korovin,Spain,Female,36.0,686.0,10000.0,"315958,28",1.0,2.0,,16.0,0
23463,Wheeler,France,Male,47.0,672.0,10000.0,"193149,84",0.0,1.0,,4.0,0
25000,Chamberlin,France,Female,29.0,658.0,10000.0,"270922,18",0.0,2.0,1.0,25.0,0
4727,Nnamutaezinwa,Spain,Male,35.0,,220985.06,"310114,4",1.0,1.0,1.0,16.0,0
15077,Anderson,France,Male,22.0,524.0,10000.0,"158810,68",1.0,2.0,0.0,28.0,0
23133,Mai,France,,37.0,521.0,10000.0,"182744,48",1.0,2.0,1.0,,0
25619,Tung,Spain,Female,29.0,850.0,10000.0,"56474,5",1.0,2.0,0.0,22.0,0
30269,Marsh,France,Female,39.0,582.0,,"394510,3",1.0,,0.0,4.0,0
31308,Sharpe,France,Male,60.0,499.0,163923.2,"177287,74",1.0,2.0,1.0,22.0,0
33791,Reilly,Spain,Female,28.0,689.0,200657.2,"22259,22",1.0,1.0,0.0,16.0,1
11218,Pai,Spain,Male,29.0,669.0,10000.0,"197803,22",1.0,1.0,1.0,28.0,0
5769,Wood,Spain,Male,40.0,641.0,214290.26,"211274,14",1.0,1.0,1.0,16.0,0
26738,Rice,France,Female,29.0,716.0,185892.78,"375063,48",1.0,1.0,1.0,31.0,0
20023,Jen,France,Female,40.0,673.0,,"173507,84",1.0,1.0,0.0,16.0,0
25314,Raff,France,Female,33.0,464.0,304987.4,"210895,06",1.0,2.0,,31.0,0
4196,Fallaci,France,Female,51.0,628.0,257962.62,"91092,3",1.0,2.0,1.0,10.0,0
31683,Ubanwa,France,Male,32.0,719.0,303210.54,"164238,9",1.0,1.0,1.0,28.0,0
3572,Jerger,Germany,Male,41.0,701.0,311689.88,"265246,72",0.0,1.0,1.0,1.0,0
12361,Tyler,Germany,,32.0,776.0,228842.26,"263034,92000000004",1.0,2.0,1.0,13.0,0
26014,Harding,France,Male,38.0,556.0,239512.28,"396428,1",1.0,1.0,0.0,7.0,0
23097,Gilbert,France,Male,37.0,754.0,10000.0,"242283,44",1.0,1.0,1.0,19.0,0
30441,Udinese,Spain,Male,27.0,712.0,10000.0,"199089,76",1.0,1.0,0.0,31.0,0
31145,Teng,Germany,Female,40.0,848.0,306991.28,"327707,96",0.0,1.0,0.0,16.0,0
22023,Skinner,France,Female,,614.0,10000.0,"16685,239999999998",1.0,2.0,1.0,4.0,0
2049,Lung,France,Female,36.0,679.0,10000.0,"14486,82",1.0,2.0,1.0,10.0,0
20022,Napolitano,France,Male,37.0,673.0,10000.0,"337126,14",0.0,2.0,0.0,13.0,0
16450,Bellucci,France,Male,18.0,727.0,277101.34,"103882,82",1.0,1.0,1.0,13.0,0
14491,Biryukov,France,Male,40.0,667.0,10000.0,"203340,4",1.0,1.0,1.0,28.0,0
22778,Davide,France,Female,42.0,597.0,139480.24,"223682,24",1.0,1.0,1.0,13.0,0
21724,Akubundu,France,Female,30.0,608.0,10000.0,"267751,72",1.0,2.0,0.0,25.0,0
12817,Piazza,France,Female,35.0,,,"150807,3",1.0,2.0,1.0,28.0,0
26570,Liao,France,Female,34.0,638.0,10000.0,"407939,56",1.0,2.0,1.0,22.0,0
18123,Okwudilichukwu,Germany,,48.0,681.0,288960.36,"337163,34",1.0,1.0,1.0,25.0,0
29062,Utz,France,Male,45.0,702.0,171587.16,"64949,62",1.0,1.0,1.0,1.0,0
2966,Obidimkpa,Spain,Female,27.0,739.0,207852.8,"223939,96",1.0,1.0,1.0,25.0,0
14106,Fowler,Spain,Male,35.0,719.0,211659.88,"340017,94",1.0,1.0,1.0,4.0,0
22776,Ibrahimova,Germany,Male,35.0,562.0,294592.26,"364225,4",0.0,1.0,1.0,10.0,0
11136,Berry,Spain,Male,45.0,445.0,10000.0,"191954,96",0.0,2.0,1.0,31.0,0
17864,Chigolum,Germany,Male,40.0,501.0,239311.16,"263071,84",0.0,1.0,0.0,16.0,0
20051,Onyekaozulu,Germany,Female,18.0,727.0,197633.4,"262344,22",1.0,2.0,0.0,7.0,0
32706,Milligan,France,Male,42.0,551.0,289122.92,"96870,86",1.0,1.0,0.0,7.0,1
16980,Ricci,Spain,Male,34.0,629.0,10000.0,"371190,04",1.0,2.0,1.0,25.0,0
24510,Mackay,France,Male,34.0,813.0,10000.0,"96338,3",1.0,2.0,0.0,1.0,0
30989,Collins,France,Male,47.0,698.0,322530.62,"12111,32",0.0,2.0,0.0,16.0,0
5796,Mackay,Germany,Female,37.0,776.0,196248.08,"402158,64",1.0,2.0,1.0,,0
7578,Hilton,France,Female,39.0,758.0,264715.52,"123154,0",0.0,1.0,1.0,19.0,0
13684,Nnaife,Spain,Male,67.0,596.0,10000.0,"286701,48",1.0,2.0,1.0,19.0,0
8827,Loginov,France,Female,28.0,850.0,10000.0,"381642,82",1.0,2.0,0.0,28.0,0
22452,Ts'ai,France,Female,25.0,711.0,10000.0,"29358,56",1.0,3.0,1.0,22.0,0
13541,Chinedum,France,Male,40.0,660.0,273508.22,"87523,22",1.0,2.0,1.0,16.0,0
11270,Jones,France,Male,26.0,564.0,178013.76,"376981,98",0.0,2.0,0.0,22.0,0
11607,McGregor,France,Female,34.0,646.0,272566.22,"271001,3",0.0,1.0,0.0,10.0,0
15816,Munro,Spain,Male,39.0,734.0,,"200270,54",1.0,1.0,1.0,19.0,0
9781,Tsao,Germany,Female,32.0,659.0,311847.48,"359305,02",0.0,2.0,1.0,10.0,0
23316,Fu,Germany,Male,48.0,676.0,171394.88,"212795,72",0.0,1.0,0.0,10.0,0
33051,Roberts,France,Female,42.0,,10000.0,"349842,22",0.0,2.0,0.0,31.0,1
9875,Moran,Spain,Male,39.0,850.0,293659.34,"195496,32",1.0,1.0,,1.0,0
6578,Lombardo,,Female,36.0,676.0,10000.0,"16346,62",1.0,2.0,1.0,13.0,0
5194,Freeman,Germany,Male,55.0,698.0,320118.2,"299168,58",1.0,2.0,1.0,25.0,0
2608,Johnstone,France,Male,,516.0,124739.22,"213399,54",1.0,1.0,1.0,31.0,0
27646,Chikwendu,France,Male,49.0,774.0,295534.78,"26428,82",1.0,1.0,1.0,4.0,0
21819,Egobudike,France,Male,40.0,783.0,10000.0,"229485,1",1.0,,0.0,19.0,0
24368,Chiang,France,Male,24.0,560.0,242168.64,"189469,4",1.0,1.0,0.0,4.0,0
4507,Jideofor,Spain,Female,51.0,696.0,10000.0,"120044,86",1.0,2.0,0.0,16.0,0
2927,Stevenson,France,Female,45.0,567.0,10000.0,"252106,38",,2.0,1.0,13.0,0
10384,Fowler,France,Female,36.0,666.0,10000.0,"327333,98",0.0,1.0,1.0,25.0,0
16208,Longo,France,Female,41.0,552.0,258698.68,"281270,5",1.0,,0.0,28.0,0
20935,Sanderson,Germany,Male,41.0,553.0,230225.08,"173797,62",0.0,2.0,0.0,,0
14226,Lorenzo,Spain,Male,36.0,792.0,194280.3,"144937,34",0.0,1.0,1.0,16.0,0
32385,Meng,Germany,Male,61.0,498.0,214906.52,"384495,12",1.0,1.0,0.0,,1
10884,Boyle,Germany,Female,34.0,811.0,308594.38,"382679,48",1.0,2.0,1.0,4.0,0
18595,Chiemenam,France,Male,26.0,631.0,308289.22,"257395,9",0.0,1.0,1.0,4.0,0
21671,Webb,Germany,Female,26.0,703.0,204662.38,"137434,97999999998",1.0,1.0,0.0,4.0,0
13518,Miller,France,Male,27.0,611.0,10000.0,"324948,2",1.0,2.0,1.0,22.0,0
1356,Tu,Spain,Male,20.0,596.0,384588.92,"216912,94",1.0,1.0,,10.0,0
17253,Ch'iu,,,52.0,688.0,10000.0,"354067,14",1.0,2.0,1.0,4.0,0
23906,Chidiebele,Germany,Male,44.0,698.0,242726.74,"406118,32",,2.0,0.0,31.0,0
16849,Hill,France,Male,33.0,753.0,255136.1,"175641,7",1.0,,1.0,16.0,0
11104,Chukwueloka,Spain,Female,31.0,560.0,260683.38,"169094,78",1.0,1.0,0.0,16.0,0
24240,Abron,France,Male,41.0,708.0,10000.0,"266801,24",1.0,1.0,,1.0,0
18341,Echezonachukwu,France,Male,36.0,698.0,174550.7,"196498,52",1.0,2.0,1.0,7.0,0
19831,Cooper,France,Female,35.0,580.0,,"30714,06",0.0,2.0,1.0,25.0,0
16354,Ferguson,Spain,,41.0,629.0,310297.02,"23872,54",0.0,1.0,0.0,,0
32600,Napolitano,France,Female,61.0,675.0,134110.34,"342610,32",1.0,3.0,0.0,16.0,1
15666,Fan,Spain,Female,36.0,634.0,10000.0,"297921,44",1.0,1.0,1.0,4.0,0
24706,Belonwu,France,Male,20.0,595.0,201660.86,"365477,96",1.0,1.0,0.0,13.0,0
17965,Tretiakova,France,,23.0,651.0,10000.0,"350198,46",,2.0,,31.0,0
11119,Brient,Germany,Male,38.0,589.0,194438.42,"208213,94",1.0,1.0,0.0,25.0,0
31715,Lettiere,Germany,Female,25.0,546.0,275675.4,"273294,62",1.0,1.0,0.0,10.0,0
33784,Chineze,France,Male,36.0,575.0,10000.0,"121737,94",1.0,,1.0,22.0,1
12451,Grant,Spain,,28.0,604.0,10000.0,"148112,52",1.0,,1.0,19.0,0
7918,Botts,Germany,Male,73.0,,259460.52,"113999,0",1.0,1.0,1.0,28.0,0
642,DeRose,France,Male,61.0,529.0,10000.0,"392741,94",1.0,2.0,1.0,4.0,0
31563,Chukwuemeka,Spain,Male,,813.0,284550.72,"241466,32",0.0,1.0,1.0,4.0,0
2862,Chiazagomekpere,Germany,Male,23.0,619.0,275450.2,"297826,66",1.0,1.0,1.0,16.0,0
3985,Gebhart,France,Female,35.0,750.0,10000.0,"393041,0",1.0,,0.0,10.0,0
15993,Zetticci,Spain,Male,46.0,705.0,10000.0,"244546,7",1.0,2.0,0.0,22.0,0
22938,Somadina,Spain,Male,40.0,567.0,247257.6,"193947,26",0.0,1.0,0.0,13.0,0
25062,Alexander,Spain,Male,41.0,577.0,188031.22,"280454,46",,1.0,1.0,13.0,0
9147,Hill,,Female,,553.0,295753.96,"98726,84",1.0,2.0,0.0,4.0,0
13206,Siciliani,France,Male,43.0,736.0,362269.08,"115713,76",1.0,1.0,1.0,13.0,0
24990,Fowler,France,Female,36.0,666.0,10000.0,"327333,98",0.0,1.0,1.0,25.0,0
6040,Martin,Germany,,31.0,584.0,315244.68,"208597,6",1.0,1.0,,19.0,0
11625,Fang,France,Female,37.0,623.0,,"197664,66",1.0,1.0,1.0,13.0,0
11615,Kazantsev,Spain,Male,,802.0,10000.0,"125529,3",0.0,,1.0,22.0,0
18695,Mitchell,France,Male,59.0,633.0,217993.48,"216318,22",1.0,1.0,1.0,7.0,0
18370,Woodward,Germany,Male,,766.0,243645.4,"405286,48",0.0,1.0,0.0,,0
7006,Eva,France,Female,47.0,516.0,228774.66,"252730,9",0.0,1.0,0.0,19.0,0
8736,Johnstone,Spain,Female,47.0,500.0,266972.22,"368454,24",1.0,1.0,0.0,25.0,0
18514,Cunningham,Germany,Male,36.0,706.0,127142.36,nan,,2.0,0.0,28.0,0
16755,H?,France,Female,41.0,701.0,10000.0,"105713,56",1.0,1.0,0.0,7.0,0
24590,Rossi,France,Male,35.0,581.0,10000.0,"182767,64",0.0,2.0,1.0,,0
21894,Ho,France,Female,40.0,660.0,344362.02,"380313,88",1.0,,1.0,25.0,0
27553,Garcia,Germany,Male,30.0,633.0,229573.64,"289425,62",,2.0,1.0,7.0,0
29297,Tang,Germany,Male,66.0,749.0,375064.46,"400859,84",1.0,2.0,1.0,19.0,0
10618,Tai,France,Male,35.0,,298857.74,"278265,3",1.0,,0.0,13.0,0
27474,Chigolum,Spain,Male,20.0,714.0,10000.0,"310931,86",0.0,2.0,1.0,10.0,0
32473,Thorpe,Germany,Male,31.0,763.0,297932.6,nan,,2.0,1.0,22.0,1
58,Sal,,Male,37.0,464.0,321988.3,"297330,88",0.0,1.0,,13.0,0
28374,Mishina,France,Female,34.0,671.0,339515.12,"231497,76",1.0,1.0,0.0,16.0,0
28110,Angelo,Germany,Female,37.0,651.0,245582.12,"161675,16",1.0,2.0,,31.0,0
9540,McIntosh,France,Male,60.0,637.0,10000.0,"150348,06",1.0,2.0,1.0,10.0,0
22117,Franklin,Spain,Female,37.0,611.0,10000.0,"261392,52",1.0,2.0,0.0,13.0,0
11728,Carpenter,France,Female,38.0,688.0,257088.42,"325328,04",1.0,1.0,1.0,22.0,0
11616,Yudina,Germany,Male,,586.0,158619.62,"40069,86",1.0,,0.0,28.0,0
16480,Bruce,Spain,Male,35.0,683.0,132344.08000000002,"175902,24",0.0,1.0,0.0,28.0,0
3419,Gardiner,France,Male,23.0,578.0,187960.64,"260444,72",1.0,1.0,1.0,31.0,0
13104,Cary,France,Male,38.0,545.0,186586.26,"58605,9",,2.0,1.0,4.0,0
13158,Flannery,Germany,Male,39.0,796.0,182701.74,"220161,06",0.0,,0.0,16.0,0
31727,Udegbulam,France,Male,,724.0,,"210480,4",1.0,2.0,1.0,28.0,0
1920,Golubev,France,Female,29.0,734.0,289989.32,"45489,44",1.0,1.0,0.0,,0
19311,Feng,Spain,Male,57.0,563.0,10000.0,"88594,96",1.0,2.0,1.0,19.0,0
25750,Chiu,France,Female,33.0,712.0,10000.0,"391372,32",1.0,2.0,1.0,19.0,0
8589,Ifeanyichukwu,France,Male,45.0,725.0,269710.64,"58437,3",0.0,1.0,0.0,4.0,0
23547,Crawford,Germany,Female,37.0,607.0,281854.12,"371780,8",0.0,1.0,0.0,13.0,0
23077,Howe,Spain,Male,28.0,575.0,,"31332,1",1.0,1.0,1.0,22.0,0
25797,Belstead,France,Female,36.0,573.0,10000.0,"123810,76",1.0,1.0,1.0,4.0,0
9649,Greco,France,Female,37.0,,312211.36,"291869,14",1.0,1.0,1.0,4.0,0
1898,Bustard,,Male,20.0,706.0,10000.0,"34736,22",1.0,2.0,1.0,25.0,0
33338,Hanson,Spain,Female,24.0,704.0,10000.0,"81200,5",1.0,1.0,0.0,7.0,1
375,De Luca,France,Male,,556.0,10000.0,"395502,36",1.0,2.0,1.0,31.0,0
26729,Duncan,Germany,Male,39.0,,253363.82,"133586,94",0.0,2.0,1.0,19.0,0
25708,Vasilieva,France,Female,24.0,654.0,300163.46,"270150,14",1.0,1.0,,25.0,0
23645,Christmas,Spain,Female,,654.0,10000.0,"324476,1",0.0,2.0,0.0,16.0,0
27415,Blackburn,Spain,Male,49.0,645.0,10000.0,"30046,3",0.0,2.0,0.0,7.0,0
8709,Romano,Spain,,63.0,651.0,269937.34,"33661,06",1.0,,1.0,,0
9211,Fyodorova,France,Male,29.0,589.0,10000.0,"206640,54",0.0,2.0,1.0,7.0,0
13344,Hung,France,Male,42.0,585.0,,"47315,54",1.0,2.0,1.0,7.0,0
18624,Tobenna,Germany,Female,41.0,583.0,165295.2,"390859,04",1.0,1.0,0.0,16.0,0
16156,Salas,Spain,Male,37.0,790.0,10000.0,"308836,82",1.0,2.0,1.0,25.0,0
7641,Taylor,France,Male,36.0,733.0,10000.0,"228255,08",1.0,,1.0,16.0,0
2698,Rutledge,Spain,Male,36.0,596.0,10000.0,"261115,9",0.0,2.0,1.0,7.0,0
17227,Moore,France,Male,41.0,653.0,215536.84,"121327,7",1.0,1.0,0.0,25.0,0
7457,Miller,France,,30.0,562.0,232199.58,"291300,38",0.0,2.0,0.0,10.0,0
30542,Younger,France,Male,45.0,625.0,285110.88,"259215,4",0.0,1.0,0.0,22.0,0
15460,Ignatyeva,France,Female,35.0,548.0,10000.0,"72599,42",1.0,1.0,1.0,31.0,0
7239,Marino,Germany,Male,49.0,543.0,129064.36,"218507,12",1.0,1.0,0.0,19.0,0
20160,De Neeve,Germany,Male,38.0,666.0,209625.76,"326715,94",1.0,2.0,1.0,19.0,0
16124,Atkinson,Spain,Female,31.0,850.0,252475.3,"72045,12",1.0,1.0,1.0,10.0,0
16654,Currey,,Male,33.0,622.0,203852.24,"107107,54",1.0,2.0,0.0,10.0,0
20484,Rudduck,France,Female,38.0,659.0,10000.0,"275618,36",1.0,2.0,1.0,28.0,0
29008,Ts'ui,France,Male,49.0,565.0,10000.0,"189218,52",1.0,2.0,1.0,22.0,0
14323,Fiorentino,,Female,25.0,473.0,231332.84,"103516,84",0.0,2.0,0.0,19.0,0
2122,Oleary,France,Male,37.0,722.0,10000.0,"251813,66",0.0,1.0,0.0,7.0,0
